FID,Sample_Dat,Sample_Tim,Time_Zone,Sample_Dep,Latitude,Longitude,County,Karenia_br,Temp___C_,Salinity,Proofed_,month,Segment,year
15278,9/11/2012,13:10:00,GMT,0.5,27.6155,-82.7255,Pinellas,0,28.7,28.5,Yes,9,LTB,2012
15279,9/11/2012,13:16:00,GMT,0.5,27.6133,-82.7391,Pinellas,0,28.5,28.38,Yes,9,LTB,2012
15280,9/11/2012,14:11:00,GMT,0.5,27.6325,-82.6656,Hillsborough,0,28.9,27.92,Yes,9,LTB,2012
15281,9/11/2012,18:03:00,GMT,0.5,27.58512,-82.61482,Manatee,0,29.8,26.86,Yes,9,LTB,2012
15282,9/11/2012,18:31:00,GMT,0.5,27.6055,-82.6508,Manatee,0,29.6,27.74,Yes,9,LTB,2012
15283,9/11/2012,20:08:00,GMT,0.5,27.5385,-82.7402,Manatee,0,30.1,30.8,Yes,9,LTB,2012
15284,9/12/2012,15:24:00,GMT,0.5,27.5905,-82.631333,Manatee,0,0,0,Yes,9,LTB,2012
15285,9/17/2012,15:11:00,GMT,0.5,27.6155,-82.7255,Pinellas,0,27.1,29.1,Yes,9,LTB,2012
15286,9/17/2012,15:22:00,GMT,0.5,27.6133,-82.7391,Pinellas,0,27.9,30.4,Yes,9,LTB,2012
15287,9/17/2012,16:18:00,GMT,0.5,27.6325,-82.6656,Hillsborough,0,27.8,27.88,Yes,9,LTB,2012
15293,9/19/2012,16:08:00,GMT,0.5,27.701033,-82.59121,Pinellas,0,27.8,21.5,Yes,9,MTB,2012
15298,9/19/2012,13:18:00,GMT,0.5,27.7723,-82.5789,Pinellas,0,27.6,22.04,Yes,9,MTB,2012
15299,9/19/2012,17:45:00,GMT,0.5,27.58512,-82.61482,Manatee,0,30.5,0,Yes,9,LTB,2012
15300,9/19/2012,18:13:00,GMT,0.5,27.6055,-82.6508,Manatee,0,28.8,28.18,Yes,9,LTB,2012
15301,9/19/2012,19:53:00,GMT,0.5,27.5385,-82.7402,Manatee,333,28.5,34.63,Yes,9,LTB,2012
15302,9/24/2012,15:12:00,GMT,0.5,27.6155,-82.7255,Pinellas,333,27.2,33.14,Yes,9,LTB,2012
15303,9/24/2012,15:25:00,GMT,0.5,27.6133,-82.7391,Pinellas,0,27,32.36,Yes,9,LTB,2012
15304,9/24/2012,16:21:00,GMT,0.5,27.6325,-82.6656,Hillsborough,0,27.4,27.5,Yes,9,LTB,2012
15305,9/25/2012,17:23:00,GMT,0.5,27.58512,-82.61482,Manatee,0,26.1,26.8,Yes,9,LTB,2012
15306,9/25/2012,17:51:00,GMT,0.5,27.6055,-82.6508,Manatee,0,27.6,28.47,Yes,9,LTB,2012
15307,9/25/2012,19:43:00,GMT,0.5,27.5385,-82.7402,Manatee,0,27.1,29.76,Yes,9,LTB,2012
15308,9/26/2012,15:49:00,GMT,0.5,27.529833,-82.704,Manatee,0,26.9,29,Yes,9,LTB,2012
15309,9/26/2012,16:06:00,GMT,0.5,27.5905,-82.631333,Manatee,0,27,28.6,Yes,9,LTB,2012
15310,9/26/2012,16:16:00,GMT,0.5,27.632,-82.590667,Manatee,0,27.7,27.9,Yes,9,LTB,2012
15311,10/1/2012,15:30:00,GMT,0.5,27.6155,-82.7255,Pinellas,0,28.7,29.42,Yes,10,LTB,2012
15312,10/1/2012,15:40:00,GMT,0.5,27.6133,-82.7391,Pinellas,0,28.6,30.6,Yes,10,LTB,2012
15313,10/1/2012,16:34:00,GMT,0.5,27.6325,-82.6656,Hillsborough,0,28.4,29.26,Yes,10,LTB,2012
15314,10/2/2012,20:31:00,GMT,0.5,27.58512,-82.61482,Manatee,0,28.5,28.21,Yes,10,LTB,2012
15315,10/2/2012,20:50:00,GMT,0.5,27.6055,-82.6508,Manatee,1000,28.8,28.32,Yes,10,LTB,2012
15316,10/2/2012,14:27:00,GMT,0.5,27.5385,-82.7402,Manatee,7300,28.6,34.39,Yes,10,LTB,2012
15317,10/8/2012,15:13:00,GMT,0.5,27.6155,-82.7255,Pinellas,0,27.9,30.1,Yes,10,LTB,2012
15318,10/8/2012,15:27:00,GMT,0.5,27.6133,-82.7391,Pinellas,0,28,31.22,Yes,10,LTB,2012
15319,10/8/2012,16:31:00,GMT,0.5,27.6325,-82.6656,Hillsborough,333,28.2,26.5,Yes,10,LTB,2012
15320,10/9/2012,16:03:00,GMT,0.5,27.529833,-82.704,Manatee,0,0,0,Yes,10,LTB,2012
15321,10/9/2012,16:20:00,GMT,0.5,27.5905,-82.631333,Manatee,0,0,0,Yes,10,LTB,2012
15322,10/9/2012,16:37:00,GMT,0.5,27.632,-82.590667,Manatee,0,0,0,Yes,10,LTB,2012
15323,10/9/2012,16:24:00,GMT,0.5,27.58512,-82.61482,Manatee,0,28.6,25.71,Yes,10,LTB,2012
15324,10/9/2012,17:11:00,GMT,0.5,27.6055,-82.6508,Manatee,0,28.9,28.67,Yes,10,LTB,2012
15325,10/9/2012,19:05:00,GMT,0.5,27.5385,-82.7402,Manatee,1300,29.6,28.89,Yes,10,LTB,2012
15326,10/15/2012,15:17:00,GMT,0.5,27.6155,-82.7255,Pinellas,6000,26.8,30.41,Yes,10,LTB,2012
15327,10/15/2012,15:29:00,GMT,0.5,27.6133,-82.7391,Pinellas,17000,26.6,30.65,Yes,10,LTB,2012
15328,10/15/2012,16:35:00,GMT,0.5,27.6325,-82.6656,Hillsborough,19300,26.3,3.31,Yes,10,LTB,2012
15329,10/16/2012,15:25:00,GMT,0.5,27.529833,-82.704,Manatee,10600,26.7,29.8,Yes,10,LTB,2012
15330,10/16/2012,15:37:00,GMT,0.5,27.5905,-82.631333,Manatee,0,26.8,28.4,Yes,10,LTB,2012
15331,10/16/2012,15:47:00,GMT,0.5,27.57948,-82.61232,Manatee,0,26.9,27.7,Yes,10,LTB,2012
15332,10/16/2012,16:40:00,GMT,0.5,27.58512,-82.61482,Manatee,0,29.8,27.24,Yes,10,LTB,2012
15333,10/16/2012,17:05:00,GMT,0.5,27.6055,-82.6508,Manatee,32000,27.1,29.61,Yes,10,LTB,2012
15334,10/16/2012,19:03:00,GMT,0.5,27.5385,-82.7402,Manatee,170600,27.8,34,Yes,10,LTB,2012
15344,10/17/2012,13:30:00,GMT,0.5,27.7723,-82.5789,Pinellas,0,26.7,23.25,Yes,10,MTB,2012
15345,10/22/2012,15:21:00,GMT,0.5,27.6155,-82.7255,Pinellas,7000,25,31.99,Yes,10,LTB,2012
15346,10/22/2012,15:30:00,GMT,0.5,27.6133,-82.7391,Pinellas,40000,24.9,33.04,Yes,10,LTB,2012
15347,10/22/2012,16:29:00,GMT,0.5,27.6325,-82.6656,Hillsborough,9000,24.7,27.61,Yes,10,LTB,2012
15348,10/23/2012,16:05:00,GMT,0.5,27.58512,-82.61482,Manatee,26600,23,23.4,Yes,10,LTB,2012
15349,10/23/2012,16:34:00,GMT,0.5,27.6055,-82.6508,Manatee,182600,25.2,28.98,Yes,10,LTB,2012
15350,10/23/2012,18:21:00,GMT,0.5,27.5385,-82.7402,Manatee,14600,25.1,30.18,Yes,10,LTB,2012
15351,10/23/2012,14:34:00,GMT,0.5,27.529833,-82.704,Manatee,61300,24.1,30,Yes,10,LTB,2012
15352,10/23/2012,14:59:00,GMT,0.5,27.5905,-82.631333,Manatee,88000,24.3,28.8,Yes,10,LTB,2012
15353,10/23/2012,15:13:00,GMT,0.5,27.632,-82.590667,Manatee,23600,24.3,28.7,Yes,10,LTB,2012
15354,10/23/2012,NA,NA,0.5,27.589,-82.61,Manatee,52600,0,0,Yes,10,LTB,2012
15355,10/29/2012,16:00:00,GMT,0.5,27.5967,-82.6055,Manatee,2300,0,0,Yes,10,LTB,2012
15356,10/29/2012,16:00:00,GMT,2,27.5967,-82.6055,Manatee,1300,0,0,Yes,10,LTB,2012
15357,10/29/2012,16:00:00,GMT,4,27.5967,-82.6055,Manatee,1300,0,0,Yes,10,LTB,2012
15358,10/29/2012,20:20:00,GMT,0.5,27.584725,-82.61328,Manatee,5300,0,0,Yes,10,LTB,2012
15359,10/29/2012,20:20:00,GMT,0.5,27.6055,-82.6508,Manatee,44600,0,0,Yes,10,LTB,2012
15360,10/30/2012,15:05:00,GMT,0.5,27.6155,-82.7255,Pinellas,11300,19.2,31.87,Yes,10,LTB,2012
15361,10/30/2012,15:15:00,GMT,0.5,27.6133,-82.7391,Pinellas,333,19.2,31.9,Yes,10,LTB,2012
15362,10/30/2012,16:15:00,GMT,0.5,27.6325,-82.6656,Hillsborough,14000,19.3,31.53,Yes,10,LTB,2012
15363,10/30/2012,18:12:00,GMT,0.5,27.58512,-82.61482,Manatee,5000,18.9,28.92,Yes,10,LTB,2012
15364,10/30/2012,18:40:00,GMT,0.5,27.6055,-82.6508,Manatee,132000,20.7,30.66,Yes,10,LTB,2012
15365,10/30/2012,20:05:00,GMT,0.5,27.5385,-82.7402,Manatee,7300,21.1,35.65,Yes,10,LTB,2012
15366,10/31/2012,15:39:00,GMT,0.5,27.589,-82.61,Manatee,5000,18.4,27.7,Yes,10,LTB,2012
15367,10/31/2012,15:03:00,GMT,0.5,27.529833,-82.704,Manatee,64000,0,0,Yes,10,LTB,2012
15368,10/31/2012,15:22:00,GMT,0.5,27.5905,-82.631333,Manatee,12600,18.9,28.5,Yes,10,LTB,2012
15369,10/31/2012,15:39:00,GMT,0.5,27.632,-82.590667,Manatee,63300,19.5,26.7,Yes,10,LTB,2012
15379,11/2/2012,13:23:00,GMT,0.5,27.7723,-82.5789,Pinellas,7333,20.6,25.43,Yes,11,MTB,2012
15380,11/5/2012,16:12:00,GMT,0.5,27.6155,-82.7255,Pinellas,14300,27.7,32.3,Yes,11,LTB,2012
15381,11/5/2012,16:24:00,GMT,0.5,27.6133,-82.7391,Pinellas,14300,21.8,31.74,Yes,11,LTB,2012
15382,11/5/2012,17:30:00,GMT,0.5,27.6325,-82.6656,Hillsborough,49000,21.6,29.06,Yes,11,LTB,2012
15383,11/6/2012,19:16:00,GMT,0.5,27.58512,-82.61482,Manatee,0,22.7,28.71,Yes,11,LTB,2012
15384,11/6/2012,19:55:00,GMT,0.5,27.6055,-82.6508,Manatee,286000,21.9,29.7,Yes,11,LTB,2012
15385,11/6/2012,21:37:00,GMT,0.5,27.5385,-82.7402,Manatee,2000,22.2,34.53,Yes,11,LTB,2012
15386,11/6/2012,16:52:00,GMT,0.5,27.529833,-82.704,Manatee,43000,21.8,31.3,Yes,11,LTB,2012
15387,11/6/2012,17:05:00,GMT,0.5,27.5905,-82.631333,Manatee,66300,22.1,28.7,Yes,11,LTB,2012
15388,11/6/2012,17:25:00,GMT,0.5,27.632,-82.590667,Manatee,229300,22.1,28.3,Yes,11,LTB,2012
15389,11/6/2012,18:18:00,GMT,0.5,27.589,-82.61,Manatee,76300,23.1,28.9,Yes,11,LTB,2012
15390,11/13/2012,18:10:00,GMT,0.5,27.58512,-82.61482,Manatee,552000,0,0,Yes,11,LTB,2012
15391,11/13/2012,18:50:00,GMT,0.5,27.6055,-82.6508,Manatee,198000,0,0,Yes,11,LTB,2012
15392,11/13/2012,20:25:00,GMT,0.5,27.5385,-82.7402,Manatee,2600,22.5,34.1,Yes,11,LTB,2012
15393,11/14/2012,16:11:00,GMT,0.5,27.6155,-82.7255,Pinellas,22600,20.3,32.61,Yes,11,LTB,2012
15394,11/14/2012,16:25:00,GMT,0.5,27.6133,-82.7391,Pinellas,27600,20.7,31.67,Yes,11,LTB,2012
15395,11/14/2012,17:31:00,GMT,0.5,27.6325,-82.6656,Hillsborough,35600,20.5,29.7,Yes,11,LTB,2012
15396,11/14/2012,14:40:00,GMT,0.5,27.529833,-82.704,Manatee,94600,20.8,31.4,Yes,11,LTB,2012
15397,11/14/2012,15:44:00,GMT,0.5,27.5905,-82.631333,Manatee,277000,20.6,30.5,Yes,11,LTB,2012
15398,11/14/2012,16:52:00,GMT,0.5,27.632,-82.590667,Manatee,138600,20.5,29.9,Yes,11,LTB,2012
15399,11/14/2012,16:58:00,GMT,0.5,27.589,-82.61,Manatee,312000,20.9,30.3,Yes,11,LTB,2012
15409,11/14/2012,16:36:00,GMT,0.5,27.7723,-82.5789,Pinellas,44000,20.7,23.71,Yes,11,MTB,2012
15410,11/15/2012,15:44:00,GMT,0.5,27.7428,-82.59765,Pinellas,47000,20.6,25.05,Yes,11,MTB,2012
15411,11/15/2012,15:45:00,GMT,3.3,27.7428,-82.59765,Pinellas,27600,20.6,25.05,Yes,11,MTB,2012
15412,11/15/2012,15:57:00,GMT,0.5,27.699867,-82.58941,Pinellas,57300,20.6,24.75,Yes,11,MTB,2012
15413,11/15/2012,15:58:00,GMT,4.1,27.699867,-82.58941,Pinellas,49300,20.6,24.77,Yes,11,MTB,2012
15414,11/15/2012,16:13:00,GMT,0.5,27.728317,-82.52605,Pinellas,34000,20.8,25.56,Yes,11,MTB,2012
15415,11/15/2012,16:14:00,GMT,5.1,27.728317,-82.52605,Pinellas,4300,20.7,26.09,Yes,11,MTB,2012
15416,11/15/2012,16:29:00,GMT,0.5,27.66465,-82.56608,Pinellas,59300,20.8,26.77,Yes,11,MTB,2012
15417,11/15/2012,16:30:00,GMT,4.5,27.66465,-82.56608,Pinellas,6300,20.8,26.9,Yes,11,MTB,2012
15418,11/15/2012,16:42:00,GMT,0.5,27.626983,-82.58188,Manatee,489600,20.8,28.86,Yes,11,LTB,2012
15419,11/15/2012,16:54:00,GMT,1.8,27.626983,-82.58188,Manatee,257600,20.8,29.38,Yes,11,LTB,2012
15420,11/15/2012,16:54:00,GMT,0.5,27.647383,-82.61935,Manatee,56300,20.8,26.05,Yes,11,LTB,2012
15421,11/15/2012,16:55:00,GMT,7.5,27.647383,-82.61935,Manatee,10600,20.5,28.09,Yes,11,LTB,2012
15422,11/15/2012,17:07:00,GMT,0.5,27.6838,-82.63693,Pinellas,31000,20.8,25.55,Yes,11,LTB,2012
15423,11/15/2012,17:08:00,GMT,3.3,27.6838,-82.63693,Pinellas,10000,20.8,25.74,Yes,11,LTB,2012
15424,11/15/2012,17:25:00,GMT,0.5,27.6227,-82.67883,Pinellas,96000,20.6,29.98,Yes,11,LTB,2012
15425,11/15/2012,17:25:00,GMT,8.4,27.6227,-82.67883,Pinellas,44300,20.5,30.45,Yes,11,LTB,2012
15426,11/15/2012,17:41:00,GMT,0.5,27.582583,-82.6815,Pinellas,295600,20.6,31.52,Yes,11,LTB,2012
15427,11/15/2012,17:41:00,GMT,4.5,27.582583,-82.6815,Pinellas,233000,20.6,31.54,Yes,11,LTB,2012
15428,11/15/2012,17:54:00,GMT,0.5,27.557583,-82.66283,Manatee,557300,20.9,30.89,Yes,11,LTB,2012
15429,11/15/2012,17:54:00,GMT,4.7,27.557583,-82.66283,Manatee,61300,20.8,30.89,Yes,11,LTB,2012
15430,11/15/2012,18:09:00,GMT,0.5,27.544817,-82.71585,Manatee,111300,21,32.11,Yes,11,LTB,2012
15431,11/15/2012,18:10:00,GMT,4.1,27.544817,-82.71585,Manatee,102600,20.8,32.84,Yes,11,LTB,2012
15432,11/15/2012,18:24:00,GMT,0.5,27.598417,-82.7141,Pinellas,266000,20.7,22.26,Yes,11,LTB,2012
15433,11/15/2012,18:25:00,GMT,7.5,27.598417,-82.7141,Pinellas,57300,20.6,32.06,Yes,11,LTB,2012
15434,11/19/2012,16:14:00,GMT,0.5,27.6155,-82.7255,Pinellas,0,19.4,33.44,Yes,11,LTB,2012
15435,11/19/2012,16:26:00,GMT,0.5,27.6133,-82.7391,Pinellas,2000,19.6,33.62,Yes,11,LTB,2012
15436,11/19/2012,17:31:00,GMT,0.5,27.6325,-82.6656,Hillsborough,37300,19.7,30.86,Yes,11,LTB,2012
15437,11/19/2012,15:36:00,GMT,0.5,27.529833,-82.704,Manatee,454600,0,0,Yes,11,LTB,2012
15438,11/19/2012,15:55:00,GMT,0.5,27.5905,-82.631333,Manatee,865300,0,0,Yes,11,LTB,2012
15439,11/19/2012,16:07:00,GMT,0.5,27.632,-82.590667,Manatee,484000,0,0,Yes,11,LTB,2012
15440,11/19/2012,16:20:00,GMT,0.5,27.589,-82.61,Manatee,1114600,0,0,Yes,11,LTB,2012
15441,11/20/2012,13:56:00,GMT,0.3,27.760917,-82.61221,Pinellas,102000,19.6,25.49,Yes,11,MTB,2012
15442,11/20/2012,13:57:00,GMT,7.1,27.760917,-82.61221,Pinellas,120000,19.6,26.84,Yes,11,MTB,2012
15443,11/20/2012,14:11:00,GMT,0.1,27.7973,-82.58518,Pinellas,81300,19.8,24.99,Yes,11,MTB,2012
15444,11/20/2012,12:11:00,GMT,4.9,27.7973,-82.58518,Pinellas,51600,19.8,25,Yes,11,MTB,2012
15447,11/20/2012,14:40:00,GMT,0.5,27.810467,-82.51285,Hillsborough,75600,19.5,25.35,Yes,11,MTB,2012
15448,11/20/2012,14:41:00,GMT,3.8,27.810467,-82.51285,Hillsborough,30300,19.7,25.63,Yes,11,MTB,2012
15449,11/20/2012,14:56:00,GMT,0.5,27.792833,-82.44935,Hillsborough,56300,19.7,25.35,Yes,11,MTB,2012
15450,11/20/2012,14:57:00,GMT,5.8,27.792833,-82.44935,Hillsborough,2600,19.7,25.34,Yes,11,MTB,2012
15451,11/20/2012,15:12:00,GMT,0.1,27.754667,-82.4978,Hillsborough,10000,19.6,25.05,Yes,11,MTB,2012
15452,11/20/2012,15:13:00,GMT,3.4,27.754667,-82.4978,Hillsborough,3600,19.8,26.06,Yes,11,MTB,2012
15453,11/20/2012,15:27:00,GMT,0.1,27.775717,-82.5594,Pinellas,121300,19.6,25.31,Yes,11,MTB,2012
15454,11/20/2012,15:28:00,GMT,6.6,27.775717,-82.5594,Pinellas,16300,20,26.17,Yes,11,MTB,2012
15455,11/20/2012,15:41:00,GMT,0.2,27.720683,-82.52571,Hillsborough,25000,19.6,26.02,Yes,11,MTB,2012
15456,11/20/2012,15:42:00,GMT,3.1,27.720683,-82.52571,Hillsborough,23000,19.5,26.06,Yes,11,MTB,2012
15457,11/20/2012,15:57:00,GMT,0.1,27.730317,-82.5792,Pinellas,71300,19.7,24.88,Yes,11,MTB,2012
15458,11/20/2012,15:57:00,GMT,3.5,27.730317,-82.5792,Pinellas,37600,19.6,26.24,Yes,11,MTB,2012
15459,11/20/2012,16:10:00,GMT,0.1,27.677283,-82.57505,Hillsborough,454600,19.4,28.02,Yes,11,MTB,2012
15460,11/20/2012,16:11:00,GMT,6.1,27.677283,-82.57505,Hillsborough,152300,19.8,30.03,Yes,11,MTB,2012
15461,11/20/2012,16:24:00,GMT,0.1,27.682583,-82.63341,Pinellas,113600,19.5,28.19,Yes,11,LTB,2012
15462,11/20/2012,16:25:00,GMT,2.9,27.682583,-82.63341,Pinellas,46000,19.5,28.19,Yes,11,LTB,2012
15463,11/20/2012,16:40:00,GMT,0.1,27.582333,-82.6758,Manatee,568300,19.7,30.24,Yes,11,LTB,2012
15464,11/20/2012,16:41:00,GMT,6.7,27.582333,-82.6758,Manatee,136000,19.8,30.99,Yes,11,LTB,2012
15465,11/20/2012,16:58:00,GMT,0.5,27.582333,-82.6758,Manatee,257600,19.9,31.73,Yes,11,LTB,2012
15466,11/20/2012,16:58:00,GMT,3.4,27.582333,-82.6758,Manatee,280000,19.9,31.91,Yes,11,LTB,2012
15467,11/20/2012,17:13:00,GMT,0.1,27.544767,-82.69926,Manatee,806600,19.5,30.88,Yes,11,LTB,2012
15468,11/20/2012,17:14:00,GMT,3.8,27.544767,-82.69926,Manatee,722600,19.6,31.14,Yes,11,LTB,2012
15469,11/20/2012,17:30:00,GMT,0.1,27.587317,-82.73113,Pinellas,214600,19.9,32.95,Yes,11,LTB,2012
15471,11/20/2012,17:31:00,GMT,7.4,27.587317,-82.73113,Pinellas,120000,19.9,32.99,Yes,11,LTB,2012
15472,11/20/2012,18:45:00,GMT,0.5,27.58512,-82.61482,Manatee,1214000,20.1,29.85,Yes,11,LTB,2012
15473,11/20/2012,16:20:00,GMT,0.5,27.6055,-82.6508,Manatee,432000,20.1,31.05,Yes,11,LTB,2012
15474,11/20/2012,20:52:00,GMT,0.5,27.5385,-82.7402,Manatee,330000,20.02,33.14,Yes,11,LTB,2012
15475,11/26/2012,16:15:00,GMT,0.5,27.6155,-82.7255,Pinellas,7300,17.9,32.88,Yes,11,LTB,2012
15476,11/26/2012,16:27:00,GMT,0.5,27.6133,-82.7391,Pinellas,2000,17.6,34.12,Yes,11,LTB,2012
15477,11/26/2012,17:30:00,GMT,0.5,27.6325,-82.6656,Hillsborough,18600,18.2,32.14,Yes,11,LTB,2012
15478,11/27/2012,17:06:00,GMT,0.5,27.529833,-82.704,Manatee,119300,18.7,32.7,Yes,11,LTB,2012
15479,11/27/2012,17:18:00,GMT,0.5,27.5905,-82.631333,Manatee,76600,18.6,30.4,Yes,11,LTB,2012
15480,11/27/2012,17:28:00,GMT,0.5,27.632,-82.590667,Manatee,134300,18.6,30.6,Yes,11,LTB,2012
15481,11/27/2012,17:40:00,GMT,0.5,27.589,-82.61,Manatee,68300,18.9,30.1,Yes,11,LTB,2012
15482,11/27/2012,NA,NA,0.5,27.794585,-82.58533,Pinellas,3300,18.2,25.58,Yes,11,MTB,2012
15483,11/27/2012,NA,NA,0.5,27.77309,-82.55867,Pinellas,99000,18.1,28.02,Yes,11,MTB,2012
15484,11/27/2012,NA,NA,0.5,27.807826,-82.51288,Hillsborough,118600,18.2,28.05,Yes,11,MTB,2012
15485,11/27/2012,NA,NA,0.5,27.790267,-82.44856,Hillsborough,26300,19.1,27.1,Yes,11,MTB,2012
15486,11/27/2012,19:15:00,GMT,0.5,27.58512,-82.61482,Manatee,8300,19.4,30.61,Yes,11,LTB,2012
15487,11/27/2012,19:53:00,GMT,0.5,27.6055,-82.6508,Manatee,293300,19.02,32.01,Yes,11,LTB,2012
15488,11/27/2012,21:48:00,GMT,0.5,27.5385,-82.7402,Manatee,3000,19.2,35.41,Yes,11,LTB,2012
15498,11/27/2012,14:30:00,GMT,0.5,27.7723,-82.5789,Pinellas,22000,18.19,25.82,Yes,11,MTB,2012
15499,11/29/2012,18:00:00,GMT,0.5,27.692267,-82.59915,Pinellas,58600,0,0,Yes,11,MTB,2012
15500,12/3/2012,16:17:00,GMT,0.5,27.6155,-82.7255,Pinellas,0,19.7,33,Yes,12,LTB,2012
15501,12/3/2012,16:28:00,GMT,0.5,27.6133,-82.7391,Pinellas,0,19.5,33.22,Yes,12,LTB,2012
15502,12/3/2012,17:31:00,GMT,0.5,27.6325,-82.6656,Hillsborough,11300,19.4,31.15,Yes,12,LTB,2012
15503,12/4/2012,16:27:00,GMT,0.5,27.58512,-82.61482,Manatee,0,20.5,30.82,Yes,12,LTB,2012
15504,12/4/2012,17:01:00,GMT,0.5,27.6055,-82.6508,Manatee,66000,19.9,32.11,Yes,12,LTB,2012
15505,12/4/2012,18:55:00,GMT,0.5,27.5385,-82.7402,Manatee,333,21,33.77,Yes,12,LTB,2012
15506,12/4/2012,15:18:00,GMT,0.5,27.529833,-82.704,Manatee,333,0,0,Yes,12,LTB,2012
15507,12/4/2012,15:31:00,GMT,0.5,27.5905,-82.631333,Manatee,5600,0,0,Yes,12,LTB,2012
15508,12/4/2012,15:55:00,GMT,0.5,27.589,-82.61,Manatee,1000,0,0,Yes,12,LTB,2012
15509,12/4/2012,15:37:00,GMT,0.5,27.632,-82.590667,Manatee,48000,0,0,Yes,12,LTB,2012
15510,12/10/2012,21:12:00,GMT,0.5,27.6155,-82.7255,Pinellas,0,20.9,32.75,Yes,12,LTB,2012
15511,12/10/2012,21:24:00,GMT,0.5,27.6133,-82.7391,Pinellas,1300,20.8,33.58,Yes,12,LTB,2012
15512,12/10/2012,17:21:00,GMT,0.5,27.6325,-82.6656,Hillsborough,3600,21,32.08,Yes,12,LTB,2012
15513,12/10/2012,18:21:00,GMT,0.5,27.529833,-82.704,Manatee,333,0,0,Yes,12,LTB,2012
15514,12/10/2012,18:36:00,GMT,0.5,27.5905,-82.631333,Manatee,58600,0,0,Yes,12,LTB,2012
15515,12/10/2012,18:45:00,GMT,0.5,27.632,-82.590667,Manatee,31000,0,0,Yes,12,LTB,2012
15516,12/10/2012,18:56:00,GMT,0.5,27.589,-82.61,Manatee,25000,0,0,Yes,12,LTB,2012
15517,12/10/2012,14:09:00,GMT,0.5,27.76032,-82.60146,Pinellas,29300,20.7,24.34,Yes,12,MTB,2012
15518,12/10/2012,14:10:00,GMT,4.5,27.76032,-82.60146,Pinellas,2000,20.8,25.07,Yes,12,MTB,2012
15519,12/10/2012,14:19:00,GMT,0.5,27.79952,-82.57838,Pinellas,5000,21.1,24.49,Yes,12,MTB,2012
15520,12/10/2012,14:20:00,GMT,4.4,27.79952,-82.57838,Pinellas,667,20.6,25.81,Yes,12,MTB,2012
15521,12/10/2012,14:36:00,GMT,0.5,27.81202,-82.51423,Hillsborough,667,20.9,24.73,Yes,12,MTB,2012
15522,12/10/2012,14:36:00,GMT,3.5,27.81202,-82.51423,Hillsborough,0,20.7,25.84,Yes,12,MTB,2012
15523,12/10/2012,14:51:00,GMT,0.5,27.79038,-82.45042,Hillsborough,667,22.2,25.53,Yes,12,MTB,2012
15524,12/10/2012,14:52:00,GMT,5.3,27.79038,-82.45042,Hillsborough,1300,20.6,25.91,Yes,12,MTB,2012
15525,12/10/2012,15:07:00,GMT,0.5,27.75457,-82.49746,Hillsborough,1600,21.5,25.99,Yes,12,MTB,2012
15526,12/10/2012,15:08:00,GMT,3.6,27.75457,-82.49746,Hillsborough,0,21.3,26.26,Yes,12,MTB,2012
15527,12/10/2012,15:25:00,GMT,0.5,27.73083,-82.57964,Pinellas,29300,20.9,25.27,Yes,12,MTB,2012
15528,12/10/2012,15:25:00,GMT,3.8,27.73083,-82.57964,Pinellas,2600,20.9,25.28,Yes,12,MTB,2012
15529,12/10/2012,15:42:00,GMT,0.5,27.67701,-82.57488,Pinellas,47600,20.9,27.98,Yes,12,MTB,2012
15530,12/10/2012,15:43:00,GMT,6.3,27.67701,-82.57488,Pinellas,37300,20.9,27.98,Yes,12,MTB,2012
15531,12/10/2012,15:57:00,GMT,0.5,27.64557,-82.65285,Pinellas,14600,20.6,28.88,Yes,12,LTB,2012
15532,12/10/2012,15:58:00,GMT,8,27.64557,-82.65285,Pinellas,16300,20.5,29.05,Yes,12,LTB,2012
15533,12/10/2012,16:20:00,GMT,0.5,27.58212,-82.64759,Manatee,6600,20.9,31.12,Yes,12,LTB,2012
15534,12/10/2012,16:13:00,GMT,3.7,27.58212,-82.64759,Manatee,5300,20.9,31.2,Yes,12,LTB,2012
15535,12/10/2012,16:35:00,GMT,0.5,27.54461,-82.69939,Manatee,0,20.9,32.06,Yes,12,LTB,2012
15536,12/10/2012,16:36:00,GMT,4.2,27.54461,-82.69939,Manatee,333,20.4,33.01,Yes,12,LTB,2012
15537,12/11/2012,18:25:00,GMT,0.5,27.58512,-82.61482,Manatee,0,22.7,31.56,Yes,12,LTB,2012
15538,12/11/2012,18:53:00,GMT,0.5,27.6055,-82.6508,Manatee,110000,21.4,32.57,Yes,12,LTB,2012
15539,12/11/2012,21:01:00,GMT,0.5,27.5385,-82.7402,Manatee,333,21,35.55,Yes,12,LTB,2012
15540,12/12/2012,21:00:00,GMT,0.5,27.5905,-82.631333,Manatee,7300,0,0,Yes,12,LTB,2012
15541,12/12/2012,19:52:00,GMT,0.5,27.632,-82.590667,Manatee,38000,0,0,Yes,12,LTB,2012
15542,12/12/2012,20:11:00,GMT,0.5,27.589,-82.61,Manatee,2000,0,0,Yes,12,LTB,2012
15543,12/12/2012,20:06:00,GMT,0.5,27.589,-82.61,Manatee,667,0,0,Yes,12,LTB,2012
15544,12/17/2012,16:11:00,GMT,0.5,27.6155,-82.7255,Pinellas,0,20.8,35.4,Yes,12,LTB,2012
